id;code;description;strengths;weaknesses;career_paths;recommended_majors;created_at;description_en;strengths_en;weaknesses_en;career_paths_en;recommended_majors_en
8d69474a-c65c-4a24-9a32-b86d15e3e032;RSC;شخصية يعتمد عليها تماماً. تعمل بيدك (R) لمساعدة الناس (S) وفق إجراءات صارمة (C). أنت العمود الفقري للخدمات الطبية والطارئة.;"[""الاستجابة السريعة والمنظمة: التصرف الصحيح في حالات الطوارئ وفق البروتوكول."",""التعاون والعمل الجماعي: القدرة على العمل بسلاسة ضمن فريق كبير."",""الالتزام بالمعايير: الحرص الشديد على النظافة والتعقيم والسلامة."",""تحمل ضغوط العمل: القدرة على أداء مهام روتينية وشاقة دون تذمر.""]";"[""الخوف من اتخاذ القرار: الاعتماد الدائم على تعليمات المشرف أو الدليل."",""مقاومة التغيير: التوتر عند تغيير الأنظمة أو الأجهزة المستخدمة."",""انعدام الرغبة في القيادة: تفضيل البقاء كعضو فريق وليس قائداً."",""جمود التفكير: صعوبة إيجاد حلول بديلة عند فشل الطريقة المعتادة.""]";"[""ممرض طوارئ"",""فني أشعة"",""مساعد طبيب أسنان"",""رجل إطفاء"",""فني تعقيم""]";"[""التمريض"",""الخدمات الطبية الطارئة"",""تكنولوجيا الأشعة"",""علوم السلامة"",""مساعد طبي""]";2026-02-05 12:17:10.922966+00;;[];[];[];[]
1b187ff7-007f-4daf-a400-21b57b2c6e7e;SIC;تحب مساعدة الناس ولكن بطريقة علمية ومنظمة. لا تميل للعمل العشوائي، بل تفضل دراسة الحالات، وجمع البيانات، وتقديم حلول مدروسة بدقة.;"[""التشخيص الدقيق للمشاكل: القدرة على تحليل سلوكيات الأفراد أو البيانات الاجتماعية للوصول إلى جذور المشكلة وعلاجها."",""الاستماع التحليلي: مهارة الإنصات العميق للآخرين ليس فقط للتعاطف، بل لجمع المعلومات الدقيقة وفهم السياق."",""التنظيم والتوثيق: براعة في ترتيب ملفات الحالات وكتابة التقارير الدورية بأسلوب منهجي ومرتب."",""الموضوعية في التعامل: القدرة على فصل المشاعر الشخصية عن الحقائق المهنية لتقديم نصيحة عادلة وصحيحة.""]";"[""البطء في اتخاذ القرار: الحاجة المستمرة للتحليل وجمع المزيد من البيانات قد تؤخر عملية الحسم في الأوقات الحرجة."",""تجنب المواجهة: الميل للانسحاب من النقاشات الحادة أو الصراعات الشخصية مما قد يضعف موقفك القيادي."",""الخوف من المخاطرة: تفضيل المسارات الآمنة والمجربة مسبقاً يمنعك من اغتنام فرص جديدة ومبتكرة."",""الجدية الزائدة: التركيز الشديد على العمل والمنطق قد يجعلك تبدو صارماً أو قليل المرونة اجتماعياً.""]";"[""أخصائي نفسي مدرسي"",""باحث ديموغرافيا"",""مستشار توجيه مهني"",""أخصائي تغذية"",""ممرض صحة عامة""]";"[""علم النفس"",""علم الاجتماع"",""التغذية العلاجية"",""التمريض"",""الإحصاء""]";2025-12-09 22:33:00.882734+00;;[];[];[];[]
25972ca5-a126-4b04-b19f-7efd422c88b9;EIS;تمتلك مهارة الإقناع، وعمق التفكير، وحب الناس. هذه التوليفة تجعل منك مستشاراً مثالياً أو محامياً بارعاً يستطيع فهم المشكلة وتحليلها ثم إقناع الآخرين بالحل.;"[""القدرة الريادية: الميل للقيادة وإدارة المشاريع واتخاذ المبادرات لتحقيق الأهداف الكبيرة"",""التفكير التحليلي: القدرة على تحليل المعلومات واتخاذ قرارات مبنية على البيانات"",""المهارات الاجتماعية: القدرة على بناء العلاقات والتواصل مع الآخرين بشكل فعّال"",""حل المشكلات: القدرة على تحديد المشكلات وإيجاد حلول مبتكرة""]";"[""قد تواجه صعوبة في التوازن بين الطموحات الريادية والتحليل العميق"",""قد تحتاج إلى تطوير الصبر عند التعامل مع المشاريع طويلة المدى"",""قد تميل للتركيز على الجوانب الاستراتيجية على حساب التفاصيل التشغيلية"",""قد تجد صعوبة في التكيف مع البيئات البطيئة التغيير""]";"[""محامي"",""مستشار إداري"",""مدير تسويق استراتيجي"",""محلل سياسي"",""أخصائي تطوير مؤسسي""]";"[""القانون"",""العلوم السياسية"",""التسويق"",""علم النفس التنظيمي"",""إدارة الأعمال""]";2025-12-09 22:33:00.882734+00;;[];[];[];[]
a861f005-1b92-4b05-850c-6efd30a355a5;SEI;تجمع بين حب المساعدة، والقدرة الإدارية، والتفكير العلمي. هذا المزيج يجعلك مثالياً لإدارة المؤسسات التي تقدم خدمات معقدة مثل المستشفيات أو الجامعات.;"[""المهارات الاجتماعية: القدرة على بناء العلاقات والتواصل مع الآخرين بشكل فعّال"",""القدرة الريادية: الميل للقيادة واتخاذ المبادرات لتحقيق الأهداف"",""التفكير التحليلي: القدرة على تحليل المواقف واتخاذ قرارات مدروسة"",""التأثير الإيجابي: القدرة على تحفيز الآخرين وقيادتهم نحو النجاح""]";"[""قد تواجه صعوبة في التوازن بين الاحتياجات الاجتماعية والطموحات القيادية"",""قد تحتاج إلى تطوير الصبر عند التعامل مع التفاصيل الدقيقة"",""قد تميل للتأثر بآراء الآخرين مما قد يؤثر على قراراتك"",""قد تجد صعوبة في العمل بمفردك لفترات طويلة""]";"[""مدير مستشفى"",""عميد كلية"",""مستشار موارد بشرية"",""مخطط حضري"",""مدير برامج تنموية""]";"[""إدارة الخدمات الصحية"",""الإدارة العامة"",""التخطيط الحضري"",""علم النفس التنظيمي"",""التربية""]";2025-12-09 22:33:00.882734+00;;[];[];[];[]
96ec4d4a-52ae-421b-8db4-a76199bdfa0f;SIE;تستخدم العلم والبحث لمساعدة الناس وتطوير المؤسسات. لديك عقلية تحليلية وروح اجتماعية وطموح للقيادة والتأثير.;"[""المهارات الاجتماعية: القدرة على بناء العلاقات والتواصل مع الآخرين بشكل فعّال"",""التفكير التحليلي: القدرة على تحليل المعلومات واتخاذ قرارات مبنية على البيانات"",""القدرة الريادية: الميل للقيادة واتخاذ المبادرات لتحقيق الأهداف"",""التعاطف مع الآخرين: القدرة على فهم احتياجات الآخرين والتعامل معهم بحساسية""]";"[""قد تواجه صعوبة في التوازن بين الاحتياجات الاجتماعية والتحليل العميق"",""قد تحتاج إلى تطوير مهارات التنظيم والإدارة التفصيلية"",""قد تميل للتأثر بمشاعر الآخرين مما قد يؤثر على قراراتك"",""قد تجد صعوبة في التعامل مع المواقف التي تتطلب حسمًا سريعًا""]";"[""طبيب استشاري"",""أستاذ جامعي"",""خبير تطوير مناهج"",""مدير تخطيط استراتيجي"",""كاتب في العلوم الاجتماعية""]";"[""الطب"",""التعليم العالي"",""إدارة الأعمال"",""علم الاجتماع"",""الاقتصاد""]";2025-12-09 22:33:00.882734+00;;[];[];[];[]
a01bd793-274d-43f0-bfe4-faf7036d7b4f;EAS;شخصية كاريزمية تجمع بين الطموح القيادي والحس الإبداعي وحب الناس. أنت بارع في بيع الأفكار، التسويق، وصناعة المحتوى الذي يؤثر في الجمهور.;"[""القدرة الريادية: الميل للقيادة وإدارة المشاريع واتخاذ المبادرات لتحقيق الأهداف"",""الإبداع والابتكار: القدرة على التفكير بطرق جديدة ومبتكرة"",""المهارات الاجتماعية: القدرة على بناء العلاقات والتواصل مع الآخرين"",""التأثير والإقناع: القدرة على التأثير في الآخرين وإقناعهم بالأفكار""]";"[""قد تواجه صعوبة في التوازن بين الطموحات الريادية والتعبير الفني"",""قد تحتاج إلى تطوير مهارات التخطيط التفصيلي والمتابعة"",""قد تميل للاندفاع في المشاريع الجديدة قبل إتمام الحالية"",""قد تجد صعوبة في التعامل مع الروتين اليومي""]";"[""مدير إعلانات"",""مدير علامة تجارية"",""منتج برامج تلفزيونية"",""مؤثر في وسائل التواصل الاجتماعي"",""مدير حملات انتخابية""]";"[""التسويق"",""الإعلام الرقمي"",""الاتصال الجماهيري"",""العلاقات العامة"",""المسرح والفنون الأدائية""]";2025-12-09 22:33:00.882734+00;;[];[];[];[]
ba1f6159-6616-4f2a-9dc9-d6bb0edfbc27;IAC;يوحي هذا المزيج بشخص يتمتع بقدرة تحليلية لاستكشاف الأفكار والمشكلات المعقدة مع وجود جانب إبداعي ورغبة في العمل ضمن بيئات منظمة. يمكنك النجاح في الأدوار التي تتطلب الإبداع والدقة، مثل العمل البحثي أو التصميم في الصناعات القائمة.;"[""الاستقصاء والتحليل: القدرة على البحث والتحليل بدقة لفهم المفاهيم والأفكار بشكل شامل"",""الإبداع والفن: القدرة على التعبير عن الأفكار والمشاعر بشكل إبداعي وفني"",""التفكير التقليدي: القدرة على التخطيط وتنظيم الأنشطة بشكل دقيق وفقًا للمعايير والقواعد"",""الانتباه للتفاصيل: القدرة على ملاحظة التفاصيل الدقيقة وتحليلها بعمق""]";"[""قد تميل للتحليل المفرط مما قد يؤخر اتخاذ القرارات العملية"",""قد تواجه صعوبة في التعبير عن مشاعرك بشكل واضح للآخرين"",""قد تجد صعوبة في العمل ضمن بيئات تفتقر للحرية الإبداعية"",""قد تحتاج لتطوير مهارات التواصل الاجتماعي في المواقف الرسمية""]";"[""مصمم تجربة المستخدم"",""محاسب / محلل السوق"",""أمين الأرشيف والمحفوظات"",""عالم بيئي"",""أخصائي أمن تكنلوجيا المعلومات""]";"[""تحليل السوق"",""علم الأرشفة والمكتبات"",""مناهج البحث العلمي"",""علوم الكمبيوتر"",""المحاسبة""]";2025-12-04 13:31:29.37474+00;;[];[];[];[]
532e87c4-f00f-4acd-b27d-61abcbed9f00;IRS;هذه الشخصية تجمع بين الفضول والعمل العملي، مع التواصل والتفاعل الاجتماعي. هذه الخصائص تعني أن الشخص الذي يظهر هذه الخصائص قد يكون ميالًا للتفكير العميق والتحليل والعمل اليدوي، بالإضافة إلى قدرته على التفاعل الاجتماعي وبناء العلاقات.;"[""التفكير التحليلي: القدرة على فحص المشاكل بعمق وفهمها"",""القدرة على العمل العملي: المهارات اليدوية والعملية التي تجعلهم قادرين على التعامل مع التحديات العملية"",""المهارات الاجتماعية: القدرة على التفاعل مع الآخرين وبناء العلاقات الاجتماعية بسهولة"",""حل المشكلات: القدرة على تحديد المشكلات وإيجاد حلول عملية ومدروسة""]";"[""قد تميل للتركيز على الجوانب التقنية وتهمل الجوانب الإنسانية"",""قد تواجه صعوبة في شرح الأفكار المعقدة بلغة بسيطة للآخرين"",""قد تجد صعوبة في العمل ضمن فرق تفتقر للكفاءة التقنية"",""قد تحتاج لتطوير مهارات القيادة وإدارة الفرق متعددة التخصصات""]";"[""مهندس ميكانيكي"",""طب الأسنان"",""طب الأطفال"",""مدرب مهني"",""التخدير والإنعاش""]";"[""الهندسة الميكانيكية"",""الطب (عام – أسنان - أطفال)"",""طب التخدير والإنعاش"",""التدريب المهني"",""علم النفس""]";2025-12-04 13:31:29.37474+00;;[];[];[];[]
5d0d2302-a418-483e-8c74-a71a6f50196c;ICE;هذه الشخصية تجمع بين الفضول والقدرة على التحليل، مع القدرة على التعامل مع الأنشطة المنظمة والمهنية، والقدرة على تحقيق الأهداف وتحدي القيود.;"[""الفضول والتحليل: القدرة على استكشاف وفهم المفاهيم المعقدة وتحليل البيانات"",""التنظيم والمهنية: القدرة على إدارة الوقت والموارد بشكل فعّال وتنظيم الأنشطة بطريقة منظمة"",""الطموح والريادة: القدرة على تحدي القيود وتحقيق الأهداف والمضي قدمًا في تحقيق النجاح المهني"",""التخطيط الاستراتيجي: القدرة على وضع خطط طويلة المدى وتنفيذها بمنهجية""]";"[""قد تميل للطموح المفرط مما قد يسبب ضغطاً نفسياً عليك"",""قد تواجه صعوبة في قبول النقد البناء من الآخرين"",""قد تجد صعوبة في التراجع عن قرارات اتخذتها حتى لو ثبت خطؤها"",""قد تحتاج لتطوير مهارات الاستماع الفعال للآخرين""]";"[""محلل بيانات واستراتيجيات"",""هندسة اتصالات"",""الإحصاء"",""الطب العام"",""هندسة تقنيات طبية""]";"[""الرياضيات"",""إدارة نظم الكمبيوتر والشبكات"",""الإحصاء"",""علوم البيانات"",""إدارة الأعمال""]";2025-12-04 13:31:29.37474+00;;[];[];[];[]
759de6cf-1320-462d-a16a-8677f0d84587;RIA;هذه الشخصية تشير إلى التوازن بين القدرات العملية والتحليلية والإبداعية. من المحتمل أنك مهتم بالعمل بكلتا يديك ورأسك بينما لديك أيضًا رغبة في الاستكشاف والإبداع. تمزج بين العمل العملي والفضول والإبداع.;"[""العمل العملي: قدرة على التعامل مع المهام العملية وتنفيذها بشكل متميز"",""التفكير التحليلي: القدرة على استكشاف وتحليل المشاكل بطريقة منهجية ودقيقة"",""الإبداع والتعبير الفني: القدرة على التعبير عن الأفكار والمشاعر من خلال الفن والتصميم"",""التفكير المتكامل: القدرة على الجمع بين المهارات العملية والتحليلية والإبداعية""]";"[""قد تميل للمثالية المفرطة مما قد يؤخر إنجاز المشاريع"",""قد تواجه صعوبة في التعامل مع الأعمال الروتينية المتكررة"",""قد تجد صعوبة في العمل ضمن بيئات صارمة القواعد والإجراءات"",""قد تحتاج لتطوير مهارات إدارة الوقت والأولويات بشكل أفضل""]";"[""مصمم ويب / جرافيك"",""مهندس معماري"",""مهندس المناظر الطبيعية"",""مهندس مدني"",""محلل أبحاث السوق""]";"[""التصميم الصناعي"",""الهندسة المعمارية"",""هندسة بيئية"",""تكنولوجيا البناء"",""العلوم الإجتماعية""]";2025-12-04 13:31:29.37474+00;;[];[];[];[]
3a3ad77a-3222-49c9-9fb8-9d002459af59;REI;"مزيج ""REI"" يعكس شخصية تجمع بين العمل العملي، التفكير الريادي، والتحليل العلمي. هذا المزيج يشير إلى شخص يتمتع بالقدرة على التعامل مع المهام التنفيذية بشكل فعال، التفكير بشكل ابتكاري لتحقيق الأهداف، والقدرة على التحليل العميق وحل المشكلات.";"[""التفكير التحليلي: القدرة على التفكير النقدي وحل المشاكل بشكل منهجي وعلمي"",""العمل العملي: القدرة على التعامل مع المهام التنفيذية والمشاريع العملية بكفاءة"",""القدرة الريادية: الميل للقيادة وإدارة المشاريع واتخاذ المبادرات لتحقيق الأهداف الكبيرة"",""الابتكار التقني: القدرة على تطوير حلول تقنية مبتكرة للمشكلات""]";"[""قد تميل للتركيز على النتائج وتهمل العلاقات مع فريق العمل"",""قد تواجه صعوبة في التعامل مع المواقف التي تتطلب دبلوماسية"",""قد تجد صعوبة في تقبل الآراء المختلفة عن رأيك"",""قد تحتاج لتطوير مهارات الذكاء العاطفي في بيئة العمل""]";"[""مدير مشاريع تقنية"",""مستشار إداري"",""كابتن طائرة"",""مستشار تطوير أعمال"",""مهندس برمجيات""]";"[""إدارة الأعمال"",""التسويق"",""هندسة الطيران"",""علم النفس"",""إدارة المشاريع""]";2025-12-04 13:31:29.37474+00;;[];[];[];[]
085e8d5f-780b-4603-810f-9998e52c60b8;RIS;"الأفراد الذين يتمتعون بشخصية ""RIS"" هم غالبًا محللون ومفكرون نقديون، لكنهم يتميزون أيضًا بقدرتهم على التواصل والتفاعل مع الآخرين بشكل فعال. يمكن لهؤلاء الأفراد أن يبرعوا في المجالات التي تتطلب التحليل العميق والفهم الشامل للمشاكل، مع القدرة على تقديم الحلول والدعم للآخرين.";"[""القدرة على العمل العملي: القدرة على التعامل مع المشاكل والمهام بشكل فعّال وملموس"",""المهارات الاجتماعية: القدرة على بناء العلاقات والتواصل مع الآخرين بشكل فعّال"",""الفضول والاستقصاء: القدرة على جمع المعلومات وتحليلها بشكل دقيق لفهم الأمور بعمق"",""حل المشكلات: القدرة على تحديد المشكلات وإيجاد حلول عملية ومدروسة""]";"[""قد تميل للانشغال بالمشاريع وتهمل الجوانب الاجتماعية"",""قد تواجه صعوبة في طلب المساعدة من الآخرين عند الحاجة"",""قد تجد صعوبة في التكيف مع بيئات العمل التقليدية"",""قد تحتاج لتطوير مهارات بناء العلاقات المهنية طويلة الأمد""]";"[""مهندس بيئة"",""مدير مستوصف / مستشفى"",""عالم كيمياء حيوية"",""باحث اجتماعي"",""قابلة قانونية""]";"[""العلوم البيئية"",""الرعاية الصحية"",""الكيمياء الحيوية"",""علم النفس"",""إدارة الأعمال""]";2025-12-04 13:31:29.37474+00;;[];[];[];[]
e97a4690-e6d8-480f-b52f-ff6bdfec180d;RIC;"الأفراد الذين يتمتعون بشخصية ""RIC"" هم غالبًا محترفون دقيقون ومنظمون يتمتعون بقدرة فريدة على تحقيق التوازن بين التفكير التحليلي والتنفيذ العملي.";"[""التفكير التحليلي: القدرة على التفكير النقدي وحل المشاكل بشكل منهجي وعلمي"",""العمل العملي: القدرة على تنفيذ المهام العملية والمشاريع التنفيذية بكفاءة"",""الانضباط الهيكلي: التقدير العالي للنظام والهيكلية مما يساهم في الدقة والتنظيم في العمل"",""الكفاءة التقنية: القدرة على استخدام الأدوات والتقنيات بمهارة عالية""]";"[""قد تميل للصرامة في تطبيق المعايير مما قد يؤثر على المرونة"",""قد تواجه صعوبة في التعامل مع المواقف الغامضة وغير المحددة"",""قد تجد صعوبة في الابتكار خارج نطاق الإجراءات المعتادة"",""قد تحتاج لتطوير مهارات التكيف مع التغييرات التنظيمية""]";"[""مهندس بترول / بحرية"",""فني مختبر أسنان"",""مفتش ضمان الجودة والسلامة"",""الإدارة اللوجستية"",""أخصائي تحليل بيانات""]";"[""الهندسة المدنية / الميكانيكية"",""هندسة بترول / بحرية"",""إدارة وإقتصاد"",""إدارة اللوجستيات"",""إدارة المشاريع""]";2025-12-04 13:31:29.37474+00;;[];[];[];[]
de50939e-ef56-4f61-aaa9-528114a4e41e;ACI;هذه الشخصية تشير إلى شخص يجمع بين الإبداع الفني، الدقة والنظام في العمل، والفضول الاستقصائي. لديك القدرة على التعبير عن الأفكار بشكل خلاق، الاهتمام بالتفاصيل والدقة في العمل، وتحليل المعلومات بعمق.;"[""الإبداع والابتكار: القدرة على التفكير بطرق جديدة ومبتكرة وتقديم أفكار فنية خلاقة"",""الدقة والنظام: الاهتمام بالتفاصيل والعمل بدقة وفقًا للإجراءات المنظمة"",""التحليل الاستقصائي: القدرة على تحليل المعلومات بعمق وفهم الأمور المعقدة"",""التنظيم المنهجي: القدرة على ترتيب الأفكار والمعلومات بشكل منطقي ومنظم""]";"[""قد تميل للانغماس في الجوانب الجمالية وتهمل الجوانب العملية"",""قد تواجه صعوبة في التعامل مع الانتقادات لأعمالك الفنية"",""قد تجد صعوبة في الالتزام بالمواعيد النهائية الصارمة"",""قد تحتاج لتطوير مهارات إدارة المشاريع الفنية بكفاءة""]";"[""محلل بيانات فنية"",""كاتب / محرر"",""أمين مكتبة"",""مصمم جرافيك"",""منسق معارض فنية""]";"[""فنون جميلة"",""إدارة المعلومات"",""التصميم والإعلان"",""تحليل البيانات"",""التحرير الفني""]";2025-12-04 13:31:29.37474+00;;[];[];[];[]
03a77351-47e2-48df-81c4-cb5d6a32a707;EAC;هذه الشخصية تجمع بين القدرة على الريادة وتحقيق الأهداف، والإبداع الفني، والتفضيل للعمل في بيئات تتطلب الترتيب والتنظيم. تمتلك القدرة على تحقيق النجاح في المجالات التجارية والفنية والتقليدية.;"[""القيادة والريادة: القدرة على تحفيز الفرق وتوجيههم نحو تحقيق الأهداف المشتركة"",""الإبداع والابتكار: القدرة على التفكير بطرق جديدة وإيجاد حلول فنية وابتكارية"",""التنظيم والترتيب: القدرة على العمل بشكل منظم وفعّال وفقًا للإجراءات والمعايير المتبعة"",""التخطيط الاستراتيجي: القدرة على وضع خطط طويلة المدى وتنفيذها بفعالية""]";"[""قد تميل للمبالغة في التفاؤل بشأن المشاريع الجديدة"",""قد تواجه صعوبة في التعامل مع التفاصيل المالية والإدارية"",""قد تجد صعوبة في قبول القيود والحدود في بيئة العمل"",""قد تحتاج لتطوير مهارات التخطيط المالي للمشاريع الإبداعية""]";"[""ريادي أعمال"",""إدارة المشاريع الإعلامية"",""مصمم جرافيك"",""مدير مالي"",""إدارة التسويق""]";"[""إدارة الأعمال"",""الإعلان والتسويق"",""تصميم الأزياء"",""المحاسبة"",""ريادة الأعمال / تطوير الاعمال""]";2025-12-04 13:31:29.37474+00;;[];[];[];[]
1ecd4a10-f1c1-416f-a50c-79e681493ef4;EIR;هذه الشخصية تجمع بين القدرة على التخطيط وتحقيق الأهداف، والفضول والاهتمام بفهم المفاهيم والأساسيات، والمهارات العملية والتفضيل للعمل اليدوي والتقني. تتمتع بالقدرة على الابتكار وتطوير الحلول العملية والتعامل مع الواقع بشكل منطقي وعملي.;"[""الريادة والقيادة: القدرة على التخطيط وتنفيذ المشاريع بنجاح وتحفيز الآخرين نحو تحقيق الأهداف"",""الاستقصاء والتحليل: القدرة على استكشاف وفهم المفاهيم والأسس وتحليل البيانات بدقة"",""الواقعية والعمل العملي: القدرة على التعامل مع الواقع بشكل منطقي وتطبيق الأفكار بشكل عملي"",""حل المشكلات: القدرة على تحديد المشكلات وإيجاد حلول عملية ومبتكرة""]";"[""قد تميل للسيطرة على المشاريع مما قد يؤثر على روح الفريق"",""قد تواجه صعوبة في تقبل الفشل والتعلم منه بإيجابية"",""قد تجد صعوبة في التراجع عن قراراتك حتى لو كانت خاطئة"",""قد تحتاج لتطوير مهارات الإنصات الفعال لوجهات النظر المختلفة""]";"[""ريادة الأعمال في مجال التكنلوجيا / مشاريع الإستدامة"",""فني الطب الشرعي"",""محلل أعمال"",""مهندس ميكانيكي"",""مطوّر عقارات""]";"[""ريادة الأعمال"",""الطب الشرعي"",""تطوير العقارات"",""هندسة الحاسوب"",""أمن تكنولوجيا المعلومات""]";2025-12-04 13:31:29.37474+00;;[];[];[];[]
07636559-b56d-4338-a83e-26229e607a84;SEC;يشير هذا المزيج إلى شخصية ديناميكية تجمع بين المهارات الاجتماعية، الريادية، والقدرة على التنظيم والهيكلية. هذا المزيج يشير إلى شخص قادر على التفاعل مع الآخرين بشكل فعّال، يتمتع بروح المبادرة والقدرة على قيادة المشاريع، ولديه حس تنظيمي قوي.;"[""المهارات الاجتماعية: القدرة على التواصل بشكل فعّال وفهم احتياجات الآخرين وبناء العلاقات"",""القدرة الريادية: الميل للقيادة وإدارة المشاريع واتخاذ المبادرات لتحقيق الأهداف الكبيرة"",""التنظيم والهيكلية: التقدير العالي للنظام والهيكلية مما يساهم في الدقة والتنظيم في العمل"",""التأثير الإيجابي: القدرة على التأثير في الآخرين وتحفيزهم نحو تحقيق الأهداف""]";"[""قد تميل للتأثر العاطفي بمشاكل الآخرين بشكل مفرط"",""قد تواجه صعوبة في اتخاذ قرارات صعبة تؤثر على الآخرين"",""قد تجد صعوبة في رفض الطلبات حتى لو كانت غير منطقية"",""قد تحتاج لتطوير مهارات إدارة الضغط النفسي في بيئة العمل""]";"[""مدير/مستشار الموارد البشرية"",""مدير مدرسة"",""مدير العلاقات العامة"",""مدير مالي/مبيعات"",""إدارة الخدمات الإجتماعية""]";"[""الموارد البشرية"",""أصول تربية"",""إدارة الأعمال / الإدارة العامة"",""العلاقات العامة والتسويق"",""إرشاد سياحي""]";2025-12-04 13:31:29.37474+00;;[];[];[];[]
8501cf29-29db-4905-a0a3-88aebf0399f4;SCA;"الأفراد الذين يتمتعون بشخصية ""SCA"" هم غالبًا أشخاص متواصلون ومنظمون ومبدعون يتمتعون بقدرة فريدة على دمج المهارات الاجتماعية مع التنظيم والابتكار الفني.";"[""المهارات الاجتماعية: القدرة على التواصل بفعالية وفهم احتياجات الآخرين وتقديم الدعم اللازم"",""القدرة التنظيمية: التميز في إدارة التفاصيل والحفاظ على النظام والترتيب في العمل"",""الإبداع الفني: قدرة على التعبير الفني والإبداع في تقديم الأفكار والمشاريع"",""التخطيط المنظم: القدرة على وضع خطط منظمة وتنفيذها بدقة""]";"[""قد تميل للتركيز على مساعدة الآخرين وتهمل احتياجاتك الشخصية"",""قد تواجه صعوبة في التعامل مع المواقف التي تتطلب حزماً"",""قد تجد صعوبة في قبول أن بعض الأشخاص لا يريدون المساعدة"",""قد تحتاج لتطوير مهارات إدارة الوقت بين العمل والراحة""]";"[""منسق فعاليات ونشاطات"",""مدير تسويق"",""مصمم جرافيك"",""مستشار تعليمي"",""أخصائي علاقات عامة""]";"[""إدارة الفعاليات"",""التسويق"",""الإعلان والتصميم"",""الفنون الجميلة"",""علم النفس""]";2025-12-04 13:31:29.37474+00;;[];[];[];[]
7eaef1a4-ec0e-44fb-a37d-eba69aacd106;SRE;"الأفراد الذين يتمتعون بشخصية ""SRE"" هم غالبًا قادة ومنظمون عمليين يتمتعون بقدرة فريدة على دمج المهارات الاجتماعية مع الواقعية والريادة.";"[""المهارات الاجتماعية: القدرة على التواصل بفعالية وفهم احتياجات الآخرين وتقديم الدعم اللازم"",""القدرة العملية: التميز في العمل الواقعي وتنفيذ المهام بفعالية وكفاءة"",""القدرة الريادية: الميل للقيادة وإدارة المشاريع واتخاذ المبادرات لتحقيق الأهداف الكبيرة"",""التأثير الإيجابي: القدرة على تحفيز الآخرين وقيادتهم نحو النجاح""]";"[""قد تميل للانخراط العاطفي المفرط في مشاكل الآخرين"",""قد تواجه صعوبة في الحفاظ على الموضوعية في المواقف الصعبة"",""قد تجد صعوبة في التعامل مع الفشل في مساعدة الآخرين"",""قد تحتاج لتطوير مهارات الفصل بين العمل والحياة الشخصية""]";"[""مدير مبيعات"",""اخصائي اجتماعي في مجال الرعاية الصحية"",""سمسار"",""مدرب رياضي / تربية بدنية"",""منسق لوجستيات""]";"[""اقتصاد وإدارة أعمال"",""الخدمة الإجتماعية"",""السمسرة العقارية"",""التربية الرياضية"",""الصحة والرفاهية""]";2025-12-04 13:31:29.37474+00;;[];[];[];[]
c9112efc-470a-4b7b-9566-e5c9a64e8b0e;CIA;هذه الشخصية تجمع بين القدرة على العمل ضمن بنية ونظام محدد, كما يشير هذا المزيج إلى شخص منظم وفضولي ومبدع في ذات الوقت. تستمتع بالعمل ضمن أطر ثابتة مع وجود جانب فني ورغبة في الاستكشاف والإبداع.;"[""العمل التقليدي: القدرة على العمل ضمن بنية ونظام محدد والالتزام بالقواعد والمعايير"",""الاستقصاء والتحليل: الفضول لفهم الأمور والبحث عن الحقائق وتحليلها بشكل دقيق"",""الإبداع الفني: القدرة على التعبير عن الأفكار والمشاعر بشكل إبداعي وفني"",""الدقة في التفاصيل: القدرة على ملاحظة التفاصيل الدقيقة والعمل بإتقان""]";"[""قد تميل للتنظيم المفرط مما قد يحد من المرونة والإبداع"",""قد تواجه صعوبة في التكيف مع التغييرات المفاجئة في الخطط"",""قد تجد صعوبة في التعامل مع البيئات الفوضوية وغير المنظمة"",""قد تحتاج لتطوير مهارات التكيف مع أساليب العمل المختلفة""]";"[""مساعد باحث / باحث"",""مسؤول موارد بشرية"",""تحليل بيانات"",""مصرفي"",""محاسب""]";"[""علم الأرشيف"",""مناهج البحث العلمي"",""محاسبة واقتصاد"",""إدارة المتاحف"",""التصميم الداخلي""]";2025-12-04 13:31:29.37474+00;;[];[];[];[]
